doc_id,paper_key,title,doi,year,venue,citation_missing,citation_count,log1p_citations,title_word_count,edge_author_ids,profile_owner_ids,lab_link_ids,lab_author_names,lab_author_roles,topic_count,profile_link_count,lab_link_count,topics,title_bin,text_surprise_score,representation_contrast_proxy,role_aware_reward,reward_quadrant,author_composition
doc-10.1073/pnas.2510235122,doi:10.1073/pnas.2510235122,Cartesian equivariant representations for learning and understanding molecular orbitals,10.1073/pnas.2510235122,2025,Proceedings of the National Academy of Sciences,False,0,0.0,9,david-wolpert; daniel-holz; ian-foster,ian-foster,david-wolpert; daniel-holz; ian-foster,David Wolpert; Daniel Holz; Ian Foster,Affiliate Faculty; Affiliate Faculty; Affiliate Faculty,15,1,3,"Advanced Data Storage Technologies; Advanced Thermodynamics and Statistical Mechanics; Astrophysical Phenomena and Observations; Cloud Computing and Resource Management; Computability, Logic, AI Algorithms; Cosmology and Gravitation Theories; Distributed and Parallel Computing Systems; Game Theory and Applications; Gamma-ray bursts and supernovae; Geophysics and Gravity Measurements; Neural Networks and Applications; Parallel Computing and Optimization Techniques",7-10 words,0.264,0.7458333333333332,0.56,Hidden Gem,Faculty + Faculty
doc-10.1021/acscentsci.5c00943,doi:10.1021/acscentsci.5c00943,Catalytic Hydrogenation Dominated by Concerted Hydrogen Tunneling at Room Temperature,10.1021/acscentsci.5c00943,2025,ACS Central Science,False,2,1.0986122886681098,10,lingfei-wu; ziwen-chen,ziwen-chen,lingfei-wu; ziwen-chen,Lingfei Wu; Ziwen Chen,Affiliate Faculty; PhD Student,10,1,2,Big Data and Business Intelligence; Complex Network Analysis Techniques; Ferroptosis and cancer prognosis; Geological and Geochemical Analysis; Nuclear Receptors and Signaling; Opinion Dynamics and Social Influence; Retinoids in leukemia and cellular processes; Synthesis of Tetrazole Derivatives; Ubiquitin and proteasome pathways; earthquake and tectonic studies,7-10 words,0.3,0.7333333333333333,0.615,Hidden Gem,Mixed (faculty + PhD)
doc-10.1145/3715070.3749245,doi:10.1145/3715070.3749245,Characterizing Relationships with Companion and Assistant Large Language Models,10.1145/3715070.3749245,2025,,False,0,0.0,9,jacy-anthis,jacy-anthis,jacy-anthis,Jacy Anthis,PhD Student,5,1,1,Animal Behavior and Welfare Studies; Death Anxiety and Social Exclusion; Ethics and Social Impacts of AI; Psychology of Moral and Emotional Judgment; Social and Intergroup Psychology,7-10 words,0.264,0.2833333333333333,0.2825,Routine,Solo PhD student
doc-10.1109/nmdc64551.2025.11234679,doi:10.1109/nmdc64551.2025.11234679,Chronic Venous Function Monitoring via a highly Flexible Capacitive Strain Sensing Device,10.1109/nmdc64551.2025.11234679,2025,,False,0,0.0,12,xiaodi-yang; rui-wang; rui-pan,rui-pan,xiaodi-yang; rui-wang; rui-pan,Xiaodi Yang; Rui Wang; Rui Pan,Masters Student; PhD Student; PhD Student,15,1,3,Advanced Sensor and Energy Harvesting Materials; Advanced biosensing and bioanalysis techniques; Conducting polymers and applications; Electrochemical Analysis and Applications; Electrochemical sensors and biosensors; Electrowetting and Microfluidic Technologies; Heme Oxygenase-1 and Carbon Monoxide; Innovative Microfluidic and Catalytic Techniques Innovation; Ion channel regulation and function; Microfluidic and Bio-sensing Technologies; Microfluidic and Capillary Electrophoresis Applications; Neuroscience of respiration and sleep,11-14 words,0.42,0.6083333333333333,0.5399999999999999,Hidden Gem,Other KLab author config
doc-10.1093/ser/mwaf037,doi:10.1093/ser/mwaf037,"Class politics in financialized economies: evidence from the United Kingdom, 1983–2019",10.1093/ser/mwaf037,2025,Socio-Economic Review,False,0,0.0,12,jake-burchard,jake-burchard,jake-burchard,Jake Burchard,PhD Student,5,1,1,"Complex Network Analysis Techniques; Housing, Finance, and Neoliberalism; Opinion Dynamics and Social Influence; Political Economy and Marxism; Social Capital and Networks",11-14 words,0.4973333333333333,0.2833333333333333,0.2825,False Positive,Solo PhD student
doc-10.1007/s10597-025-01530-4,doi:10.1007/s10597-025-01530-4,Collaborative Care for Anxiety: Differences in Patient and Clinic-Level Characteristics on Treatment Outcomes in a Safety-Net Hospital System,10.1007/s10597-025-01530-4,2025,Community Mental Health Journal,False,0,0.0,18,joshua-jackson,joshua-jackson,joshua-jackson,Joshua Jackson,Affiliate Faculty,5,1,1,"Cultural Differences and Values; Evolutionary Game Theory and Cooperation; Psychology of Moral and Emotional Judgment; Religion, Spirituality, and Psychology; Social and Intergroup Psychology",15-19 words,0.868,0.2833333333333333,0.2825,False Positive,Solo faculty
doc-10.1007/s11547-024-01925-5,doi:10.1007/s11547-024-01925-5,"Complexity of intrinsic brain activity in relapsing–remitting multiple sclerosis patients: patterns, association with structural damage, and clinical disability",10.1007/s11547-024-01925-5,2025,La radiologia medica,False,0,0.0,19,chen-lin; ningzi-li; muhua-huang,muhua-huang,chen-lin; ningzi-li; muhua-huang,Chen Lin; Ningzi Li; Muhua Huang,PhD Student; Postdoctoral Scholar; Masters Student,13,1,3,"Advanced Neuroimaging Techniques and Applications; Atomic and Molecular Physics; Cavitation Phenomena in Pumps; Financial Literacy, Pension, Retirement Analysis; Fluid Dynamics Simulations and Interactions; Functional Brain Connectivity Studies; Hydraulic and Pneumatic Systems; Intergenerational Family Dynamics and Caregiving; Microfinance and Financial Inclusion; Multiple Sclerosis Research Studies; Neural dynamics and brain function; Personality Disorders and Psychopathology",15-19 words,0.9546666666666667,0.6708333333333333,0.64,Aligned Surprise,Solo PhD student
doc-10.1002/ente.202501496,doi:10.1002/ente.202501496,Compressive Strain Engineering via Sucrose‐Assisted Encapsulation for Perovskite Solar Cells,10.1002/ente.202501496,2025,Energy Technology,False,0,0.0,11,zhao-wang,zhao-wang,zhao-wang,Zhao Wang,Affiliate Faculty,5,1,1,Advanced Polymer Synthesis and Characterization; Advanced biosensing and bioanalysis techniques; Polymer Surface Interaction Studies; Silicone and Siloxane Chemistry; biodegradable polymer synthesis and properties,11-14 words,0.36,0.2833333333333333,0.2825,Routine,Solo faculty
doc-10.1145/3712285.3759858,doi:10.1145/3712285.3759858,Core Hours and Carbon Credits: Incentivizing Sustainability in HPC,10.1145/3712285.3759858,2025,,False,2,1.0986122886681098,9,ian-foster,ian-foster,ian-foster,Ian Foster,Affiliate Faculty,5,1,1,Advanced Data Storage Technologies; Cloud Computing and Resource Management; Distributed and Parallel Computing Systems; Parallel Computing and Optimization Techniques; Scientific Computing and Data Management,7-10 words,0.328,0.2833333333333333,0.2825,Routine,Solo faculty
doc-10.21203/rs.3.rs-8419819/v1,doi:10.21203/rs.3.rs-8419819/v1,Correcting Label-noise Corruption withlambda-Odds Ratio,10.21203/rs.3.rs-8419819/v1,2025,,False,0,0.0,5,ishanu-chattopadhyay,ishanu-chattopadhyay,ishanu-chattopadhyay,Ishanu Chattopadhyay,Affiliate Faculty,5,1,1,Distributed systems and fault tolerance; Formal Methods in Verification; Influenza Virus Research Studies; Modular Robots and Swarm Intelligence; Petri Nets in System Modeling,<= 6 words,0.0,0.2833333333333333,0.2825,Routine,Solo faculty
doc-10.1177/00943061251374867hh,doi:10.1177/00943061251374867hh,"Cosmopolitan Scientists: How a Global Policy of Commercialization Became Japanese Cosmopolitan Scientists: How a Global Policy of Commercialization Became Japanese, by KameoNahoko. Stanford, CA: Stanford University Press, 2024. 182 pp. $25.00 paper. ISBN: 9781503640405.",10.1177/00943061251374867hh,2025,Contemporary Sociology A Journal of Reviews,False,0,0.0,35,jeffrey-lockhart,jeffrey-lockhart,jeffrey-lockhart,Jeffrey Lockhart,Postdoctoral Scholar,5,1,1,"Context-Aware Activity Recognition Systems; Gender Politics and Representation; Human Mobility and Location-Based Analysis; LGBTQ Health, Identity, and Policy; Sex and Gender in Healthcare",>= 20 words,0.944,0.2833333333333333,0.2825,False Positive,No KLab core author
doc-10.48550/arxiv.2511.07722,doi:10.48550/arxiv.2511.07722,Critical Confabulation: Can LLMs Hallucinate for Social Good?,10.48550/arxiv.2511.07722,2025,arXiv (Cornell University),False,0,0.0,8,eamon-duede,eamon-duede,eamon-duede,Eamon Duede,Affiliate Faculty,5,1,1,Data Quality and Management; Explainable Artificial Intelligence (XAI); Philosophy and History of Science; Scientific Computing and Data Management; scientometrics and bibliometrics research,7-10 words,0.276,0.2833333333333333,0.2825,Routine,Solo faculty
doc-10.48550/arxiv.2510.20849,doi:10.48550/arxiv.2510.20849,Cultural Alien Sampler: Open-ended art generation balancing originality and coherence,10.48550/arxiv.2510.20849,2025,arXiv (Cornell University),False,0,0.0,10,alejandro-sarria-morales; levin-brinkmann,iyad-rahwan; levin-brinkmann,alejandro-sarria-morales; levin-brinkmann; iyad-rahwan,Alejandro Sarria-Morales; Levin Brinkmann; Iyad Rahwan,Masters Student; Affiliate Faculty; Affiliate Faculty,8,2,3,"Ethics and Social Impacts of AI; Evolutionary Algorithms and Applications; Evolutionary Game Theory and Cooperation; Language and cultural evolution; Logic, Reasoning, and Knowledge; Misinformation and Its Impacts; Multi-Agent Systems and Negotiation; Semantic Web and Ontologies",7-10 words,0.388,0.49166666666666664,0.52,Hidden Gem,Faculty + Faculty
doc-10.1152/jn.00370.2025,doi:10.1152/jn.00370.2025,Cuproptosis: mechanisms and links with Alzheimer’s disease,10.1152/jn.00370.2025,2025,Journal of Neurophysiology,False,0,0.0,8,chen-lin; xiaodi-yang; ziwen-chen,ziwen-chen,chen-lin; xiaodi-yang; ziwen-chen,Chen Lin; Xiaodi Yang; Ziwen Chen,PhD Student; Masters Student; PhD Student,15,1,3,Advanced biosensing and bioanalysis techniques; Atomic and Molecular Physics; Cavitation Phenomena in Pumps; Conducting polymers and applications; Electrochemical Analysis and Applications; Electrochemical sensors and biosensors; Ferroptosis and cancer prognosis; Fluid Dynamics Simulations and Interactions; Hydraulic and Pneumatic Systems; Nuclear Receptors and Signaling; Organic Electronics and Photovoltaics; Personality Disorders and Psychopathology,7-10 words,0.268,0.6083333333333333,0.5399999999999999,Hidden Gem,Other KLab author config
doc-10.1109/tcss.2025.3567745,doi:10.1109/tcss.2025.3567745,DeepHole: Identifying Structural Hole Spanners in Online Social Networks Using Behavior Embedding,10.1109/tcss.2025.3567745,2025,IEEE Transactions on Computational Social Systems,False,1,0.6931471805599453,12,rui-wang; rui-pan; jar-der-luo,jar-der-luo,rui-wang; rui-pan; jar-der-luo,Rui Wang; Rui Pan; Jar-Der Luo,PhD Student; PhD Student; Affiliate Faculty,15,1,3,Advanced Sensor and Energy Harvesting Materials; Complex Network Analysis Techniques; Corporate Finance and Governance; Electrowetting and Microfluidic Technologies; Heme Oxygenase-1 and Carbon Monoxide; Innovative Microfluidic and Catalytic Techniques Innovation; Ion channel regulation and function; Microfluidic and Bio-sensing Technologies; Microfluidic and Capillary Electrophoresis Applications; Neuroscience of respiration and sleep; Nitric Oxide and Endothelin Effects; Opinion Dynamics and Social Influence,11-14 words,0.484,0.6083333333333333,0.5399999999999999,Aligned Surprise,Mixed (faculty + PhD)
doc-10.1038/s41586-025-09505-x,doi:10.1038/s41586-025-09505-x,Delegation to artificial intelligence can increase dishonest behaviour,10.1038/s41586-025-09505-x,2025,Nature,False,3,1.3862943611198906,8,iyad-rahwan,iyad-rahwan,iyad-rahwan,Iyad Rahwan,Affiliate Faculty,5,1,1,"Ethics and Social Impacts of AI; Evolutionary Game Theory and Cooperation; Logic, Reasoning, and Knowledge; Multi-Agent Systems and Negotiation; Semantic Web and Ontologies",7-10 words,0.18,0.48333333333333334,0.40249999999999997,Routine,Solo faculty
doc-10.1177/08853282251387512,doi:10.1177/08853282251387512,Development and evaluation of a ropivacaine-loaded hydrogel for prolonged nerve blockade and local anesthesia,10.1177/08853282251387512,2025,Journal of Biomaterials Applications,False,0,0.0,14,xiaodi-yang; yuanyi-zhen,xiaodi-yang,xiaodi-yang; yuanyi-zhen,Xiaodi Yang; Yuanyi Zhen,Masters Student; PhD Student,10,1,2,Advanced biosensing and bioanalysis techniques; Conducting polymers and applications; Cooperative Communication and Network Coding; Electrochemical Analysis and Applications; Electrochemical sensors and biosensors; Global Educational Reforms and Inequalities; Innovative Teaching and Learning Methods; Online Learning and Analytics; Organic Electronics and Photovoltaics; Technology-Enhanced Education Studies,11-14 words,0.5640000000000001,0.5333333333333333,0.495,Aligned Surprise,Solo PhD student
doc-10.3390/ani15243595,doi:10.3390/ani15243595,"Dietary Green Tea Enhances the Growth, Antioxidant Capacity, and Abundance of Beneficial Intestinal Flora of Grass Carp (Ctenopharyngodon idellus)",10.3390/ani15243595,2025,Animals,False,0,0.0,19,ningzi-li; xiaodi-yang; rui-wang,rui-wang,ningzi-li; xiaodi-yang; rui-wang,Ningzi Li; Xiaodi Yang; Rui Wang,Postdoctoral Scholar; Masters Student; PhD Student,13,1,3,"Advanced biosensing and bioanalysis techniques; Conducting polymers and applications; Electrochemical Analysis and Applications; Electrochemical sensors and biosensors; Financial Literacy, Pension, Retirement Analysis; Heme Oxygenase-1 and Carbon Monoxide; Intergenerational Family Dynamics and Caregiving; Ion channel regulation and function; Microfinance and Financial Inclusion; Neuroscience of respiration and sleep; Nitric Oxide and Endothelin Effects; Organic Electronics and Photovoltaics",15-19 words,0.8906666666666666,0.6708333333333333,0.64,Aligned Surprise,Solo PhD student
doc-10.1038/s41467-025-55868-0,doi:10.1038/s41467-025-55868-0,Differential impact from individual versus collective misinformation tagging on the diversity of Twitter (X) information engagement and mobility,10.1038/s41467-025-55868-0,2025,Nature Communications,False,6,1.9459101490553132,18,zhao-wang; haohan-shi; hsin-keng-ling; james-evans,haohan-shi; hsin-keng-ling,zhao-wang; haohan-shi; hsin-keng-ling; james-evans,Zhao Wang; Haohan Shi; Hsin-Keng Ling; James Evans,Affiliate Faculty; Alumni; Alumni; Director,16,2,4,Academic Writing and Publishing; Advanced Polymer Synthesis and Characterization; Advanced Text Analysis Techniques; Advanced biosensing and bioanalysis techniques; Biomedical Text Mining and Ontologies; Complex Network Analysis Techniques; Hate Speech and Cyberbullying Detection; Impact of Technology on Adolescents; Misinformation and Its Impacts; Polymer Surface Interaction Studies; Scientific Computing and Data Management; Scientometrics and Bibliometrics Research,15-19 words,0.804,0.9041666666666666,0.8299999999999998,Aligned Surprise,Faculty + Faculty
doc-10.31234/osf.io/7fjpr_v2,doi:10.31234/osf.io/7fjpr_v2,Differentiation Drives the Erosion of Positivity on Social Media,10.31234/osf.io/7fjpr_v2,2025,,False,0,0.0,9,hongkai-mao; bernard-koch; joshua-jackson,joshua-jackson,hongkai-mao; bernard-koch; joshua-jackson,Hongkai Mao; Bernard Koch; Joshua Jackson,PhD Student; Affiliate Faculty; Affiliate Faculty,15,1,3,"Advanced Causal Inference Techniques; Catalysis and Hydrodesulfurization Studies; Catalysis and Oxidation Reactions; Cultural Differences and Values; Electromagnetic wave absorption materials; Evolutionary Game Theory and Cooperation; Health Systems, Economic Evaluations, Quality of Life; Language and cultural evolution; Magnetic Properties and Synthesis of Ferrites; Marine Invertebrate Physiology and Ecology; Multiferroics and related materials; Psychology of Moral and Emotional Judgment",7-10 words,0.24,0.6083333333333333,0.5399999999999999,Hidden Gem,Mixed (faculty + PhD)
doc-10.1038/s41598-024-84508-8,doi:10.1038/s41598-024-84508-8,Differentiation between multiple sclerosis and neuromyelitis optic spectrum disorders with multilevel fMRI features: A machine learning analysis,10.1038/s41598-024-84508-8,2025,Scientific Reports,False,2,1.0986122886681098,17,rui-wang; muhua-huang,muhua-huang,rui-wang; muhua-huang,Rui Wang; Muhua Huang,PhD Student; Masters Student,10,1,2,Advanced Neuroimaging Techniques and Applications; Functional Brain Connectivity Studies; Heme Oxygenase-1 and Carbon Monoxide; Ion channel regulation and function; Multiple Sclerosis Research Studies; Neural dynamics and brain function; Neuroscience of respiration and sleep; Nitric Oxide and Endothelin Effects; Photoreceptor and optogenetics research; Sulfur Compounds in Biology,15-19 words,0.8079999999999999,0.5333333333333333,0.495,Aligned Surprise,Solo PhD student
doc-10.48550/arxiv.2510.27469,doi:10.48550/arxiv.2510.27469,Diffuse Thinking: Exploring Diffusion Language Models as Efficient Thought Proposers for Reasoning,10.48550/arxiv.2510.27469,2025,arXiv (Cornell University),False,0,0.0,12,fengli-xu; ningzi-li,fengli-xu,fengli-xu; ningzi-li,Fengli Xu; Ningzi Li,Affiliate Faculty; Postdoctoral Scholar,8,1,2,"COVID-19 epidemiological studies; Complex Network Analysis Techniques; Financial Literacy, Pension, Retirement Analysis; Human Mobility and Location-Based Analysis; Intergenerational Family Dynamics and Caregiving; Microfinance and Financial Inclusion; Traffic Prediction and Management Techniques; Urban Transport and Accessibility",11-14 words,0.484,0.4583333333333333,0.44999999999999996,False Positive,Solo faculty
